hand_x,hand_y,hand_z,hand_rot_x,hand_rot_y,hand_rot_z,elbow_x,elbow_y,elbow_z,elbow_rot_x,elbow_rot_y,elbow_rot_z
-0.5500165,1.709966,0.5998783,291.5623,37.41087,324.0471,-0.7426866,1.405737,0.2658716,4.217176,234.9263,102.1032
-0.5002359,1.693355,0.5927424,293.6582,47.08417,316.6292,-0.7422584,1.406167,0.2680802,4.224226,234.6047,102.0265
-0.4674813,1.681753,0.5846356,294.9348,53.24271,312.0338,-0.7408868,1.406914,0.2718695,4.217045,234.4275,101.9626
-0.4191028,1.663635,0.5690268,297.1337,61.6317,307.1964,-0.7398154,1.40787,0.2749598,4.157879,234.2033,101.6813
-0.3724577,1.644486,0.5498034,299.4421,67.93682,305.3854,-0.7374126,1.409294,0.2801602,3.780671,234.3089,101.3169
-0.3135135,1.617814,0.5179298,302.2203,74.55843,303.2802,-0.7337483,1.411125,0.2870351,3.50509,234.1482,100.9543
-0.2854282,1.603656,0.499167,303.7521,77.89563,302.3995,-0.7305332,1.412357,0.2922292,3.358219,234.0546,100.7299
-0.2586856,1.588804,0.478286,305.1546,80.88122,302.0587,-0.7268459,1.413689,0.2977731,3.143604,234.1853,100.482
-0.2340082,1.573352,0.4556081,306.4203,83.36481,301.9681,-0.7224399,1.41519,0.3040838,2.95368,234.3038,100.4244
-0.1809764,1.532313,0.391628,309.2714,89.1967,302.0287,-0.7086283,1.416002,0.3107008,1.398405,237.3688,101.2463
-0.1722642,1.523728,0.3775878,309.7891,90.40886,302.1015,-0.7023629,1.41588,0.3117713,0.5023395,239.1082,101.7003
-0.1561593,1.506869,0.34763,310.977,93.172,302.2108,-0.676303,1.416335,0.3143932,356.2521,246.4952,103.7698
-0.1360544,1.481346,0.2997179,313.4536,98.91946,301.9469,-0.6623446,1.416166,0.3145192,354.0018,250.1991,104.7722
-0.1200711,1.456009,0.2491605,316.5713,106.6156,301.8403,-0.6337095,1.413386,0.311409,349.8629,257.1425,105.8569
-0.1082797,1.421602,0.1786635,320.1339,118.2851,300.2379,-0.6122454,1.409097,0.3069174,347.1928,262.2914,105.8516
-0.1084799,1.397689,0.1274958,321.3593,125.2486,298.7459,-0.5789543,1.401764,0.2951063,343.3951,270.762,105.2767
-0.1098696,1.38282,0.0957334,322.6308,128.1847,299.4702,-0.5663937,1.398638,0.2897223,341.9245,274.537,105.4761
-0.1133341,1.361471,0.05113506,325.2386,131.5143,303.0721,-0.5478655,1.394432,0.2794006,339.7328,279.8315,105.8126
-0.1219884,1.335883,-0.004119635,328.9086,136.1826,308.1389,-0.5358661,1.391708,0.2716277,338.2724,283.1272,106.1123
-0.1276481,1.323195,-0.03002107,330.9242,138.5651,310.4609,-0.5247146,1.388698,0.2633934,337.0466,286.3272,106.5567
-0.1408906,1.297334,-0.07731915,336.4425,141.6887,316.5862,-0.5145653,1.385199,0.254993,336.0816,289.4861,107.0707
-0.1465529,1.282955,-0.09929132,340.5261,142.6875,320.8142,-0.5010551,1.380096,0.2423707,335.0016,294.0944,107.603
-0.1573275,1.260652,-0.1300502,346.291,145.6797,325.4445,-0.4893383,1.37431,0.2295333,334.423,297.9463,107.6905
-0.1776905,1.234819,-0.1660021,350.4547,152.0142,327.5915,-0.4770168,1.36568,0.2121882,333.4295,302.2751,106.8705
-0.1892396,1.223989,-0.1817285,351.3168,155.182,328.0234,-0.4770168,1.36568,0.2121882,333.4295,302.2751,106.8705
-0.2052027,1.209867,-0.2020532,351.4068,158.6772,328.6618,-0.4690343,1.357909,0.2001779,332.1509,305.1422,105.7884
-0.2103211,1.205722,-0.2080223,351.2856,159.498,329.1886,-0.4595233,1.348505,0.1853039,329.4205,309.4658,101.9421
-0.22303,1.194815,-0.2243003,350.9208,160.5271,332.4056,-0.4520849,1.339877,0.1721327,327.1591,314.1987,95.21445
-0.2295376,1.188015,-0.2339612,351.0793,160.1031,335.7199,-0.4497625,1.335134,0.1663034,326.7378,316.3781,92.54625
-0.2369304,1.177301,-0.2464983,351.9654,158.5143,341.1065,-0.4480823,1.319842,0.1553918,327.32,320.4912,89.59633
-0.2440002,1.166123,-0.2579194,353.715,157.0282,345.6823,-0.447585,1.313718,0.151978,327.5458,322.0336,88.55381
-0.2518481,1.15606,-0.2676615,355.0729,156.558,348.4706,-0.4462126,1.302761,0.1460235,327.424,325.3724,84.94472
-0.2608061,1.149024,-0.2760777,355.3355,156.9735,349.6076,-0.4452699,1.295674,0.1427348,327.2627,327.8186,82.05179
-0.2666377,1.14619,-0.281433,354.6938,157.4911,350.1609,-0.4446491,1.289428,0.1396729,327.3365,329.8163,79.80939
-0.276554,1.144271,-0.2903273,353.148,158.054,352.2431,-0.4444107,1.286045,0.1381078,327.3167,330.8442,78.6863
-0.282236,1.143118,-0.2980478,352.3828,157.3329,355.9675,-0.4440137,1.283309,0.1365974,327.2531,331.8588,77.60171
-0.2837148,1.142261,-0.3013676,352.4943,156.6574,358.4197,-0.4432107,1.281121,0.13519,327.2278,332.8401,76.58639
-0.2849238,1.138659,-0.3095164,354.1508,154.4948,3.431517,-0.4391159,1.277467,0.1318154,327.4031,335.2779,74.80024
-0.2850441,1.137586,-0.3127055,354.7158,154.0408,4.391893,-0.4352747,1.276514,0.1297834,327.4484,336.9135,73.72966
-0.2852591,1.136968,-0.3162627,354.9018,153.9341,3.986733,-0.4310309,1.276354,0.1275394,327.4279,338.3754,73.16239
-0.2856055,1.139204,-0.3224358,354.3445,154.4008,0.7793082,-0.4285301,1.276789,0.1256268,327.5703,339.0503,73.35783
-0.2862254,1.143209,-0.3266453,353.235,155.0311,357.851,-0.4240655,1.277899,0.1223181,328.0868,339.6255,74.84006
-0.2872072,1.152156,-0.3328233,350.959,156.1183,354.1166,-0.4216007,1.27848,0.1208458,328.4211,339.844,75.79279
-0.2877055,1.160136,-0.336543,349.2978,156.9095,352.8604,-0.4175209,1.279448,0.1185417,328.9876,340.4093,76.59465
-0.2875646,1.178994,-0.3433723,346.0247,158.1699,352.6634,-0.4131531,1.280256,0.1169198,329.8607,341.1574,76.81147
-0.2867681,1.194669,-0.3472437,343.7959,158.743,353.1092,-0.4103094,1.280501,0.1160914,330.6562,341.6463,76.63447
-0.2840714,1.212201,-0.3505849,341.4293,158.6459,353.9717,-0.4077644,1.280527,0.1154956,331.6118,341.9352,76.55056
-0.2828137,1.218336,-0.3512772,340.6211,158.5,354.1875,-0.4032533,1.278862,0.1152718,334.3026,341.9556,77.49934
-0.2803971,1.242909,-0.3518809,336.9759,158.107,354.8489,-0.3987318,1.276864,0.1157264,336.705,342.1731,77.62276
-0.2772707,1.256618,-0.3518522,335.0814,158.0291,355.3564,-0.3951695,1.27529,0.1160707,338.4003,342.3683,77.21799
-0.2697685,1.2853,-0.3503461,330.9806,157.6593,356.5261,-0.3889484,1.273324,0.1163641,340.9493,342.5668,76.70934
-0.2633314,1.307061,-0.3474863,327.7142,157.0779,357.972,-0.3820616,1.27219,0.1167945,343.3876,342.5529,76.58722
-0.2586309,1.321519,-0.3448389,325.5557,156.4832,359.0982,-0.3773577,1.271719,0.1170809,344.9104,342.4317,76.84368
-0.2511324,1.342832,-0.3398485,322.4646,156.2391,0.1236178,-0.3670141,1.272615,0.1176007,347.6224,342.0749,77.49038
-0.2461585,1.35673,-0.3361098,320.4443,156.4513,0.2708679,-0.3587935,1.273499,0.1182692,349.6209,341.5835,78.33221
-0.235845,1.383589,-0.3281735,316.2601,157.8098,358.3919,-0.3509459,1.274448,0.1189892,351.6529,340.9011,79.39324
-0.2276372,1.40296,-0.3214469,312.996,159.9547,354.7665,-0.2815063,1.291029,0.1383572,355.077,319.6672,82.95133
-0.2219239,1.415236,-0.3168255,310.8405,161.5499,351.6271,-0.2818109,1.291146,0.1384888,355.0417,319.6477,82.94714
-0.2125412,1.432152,-0.3097736,307.7269,163.9007,346.4034,-0.2799542,1.292158,0.1391108,352.9986,316.66,82.63487
-0.2020415,1.447759,-0.3024303,304.8499,166.2341,340.9982,-0.279538,1.292396,0.139351,351.6008,314.8814,82.44048
-0.1943039,1.457031,-0.2975962,303.1566,167.5479,337.7359,-0.2794889,1.292273,0.1392868,351.5779,314.882,82.43643
-0.181023,1.469846,-0.2905142,300.8948,168.382,334.5309,-0.2799325,1.292278,0.1389846,348.6943,311.6768,81.94704
-0.1658019,1.481104,-0.2836016,298.8335,167.7643,333.1998,-0.280448,1.291719,0.1388276,347.0787,310.0923,81.68217
-0.1546334,1.48746,-0.2788923,297.4956,166.5299,333.4077,-0.2822665,1.291076,0.1380799,343.8586,307.3885,80.95954
-0.1366817,1.495154,-0.2714956,295.4617,163.5067,335.0103,-0.2835399,1.290365,0.1377704,341.2931,305.4826,80.36932
-0.1238043,1.499111,-0.2666088,294.3684,160.7125,336.9994,-0.2833908,1.290051,0.137603,341.2473,305.4931,80.35091
-0.1101142,1.501802,-0.2618215,293.5703,157.3054,339.5776,-0.2856072,1.288684,0.1372638,337.5453,303.1432,79.32668
-0.08873713,1.503704,-0.2553718,293.1391,151.5184,344.2108,-0.285657,1.288683,0.1372898,337.5355,303.1582,79.31846
-0.07329106,1.503556,-0.2515078,293.4537,147.1584,347.9568,-0.2885165,1.287056,0.137567,333.8909,301.2473,78.51601
-0.04903471,1.501016,-0.2465248,294.9371,140.9679,353.0641,-0.2907861,1.285137,0.1374629,330.7556,299.7056,78.1024
-0.02361333,1.495067,-0.242223,297.4295,135.6304,357.0068,-0.2947665,1.283429,0.1380677,326.5783,297.9995,78.19093
0.01140475,1.48258,-0.2375618,302.6194,130.3066,0.3237624,-0.2947884,1.283402,0.1380708,326.53,298.0005,78.19775
0.04686749,1.463308,-0.2331913,309.1006,127.0075,1.403845,-0.2993269,1.281523,0.1389487,322.4631,296.5055,78.837
0.07159531,1.445024,-0.2291632,313.6311,125.5092,1.023173,-0.3053328,1.278395,0.1405736,317.4884,294.7926,80.2845
0.0871743,1.43172,-0.2256177,316.0613,124.5402,0.770515,-0.3053328,1.278395,0.1405736,317.4884,294.7926,80.2845
0.1081364,1.409563,-0.2181515,318.7259,123.0927,0.4610181,-0.3116983,1.274378,0.1438141,313.521,293.7117,81.8497
0.1261715,1.386091,-0.2083465,320.3787,121.5266,0.2324077,-0.3208263,1.267922,0.1498029,309.004,293.2324,83.32639
0.1415182,1.359847,-0.1964977,321.5943,119.8917,359.7132,-0.3285145,1.261696,0.1551383,305.7814,293.2775,83.85936
0.1494097,1.341099,-0.187962,322.3654,119.1428,358.5547,-0.3290792,1.261351,0.1555007,305.798,293.2435,83.91331
0.1670222,1.276417,-0.1607149,328.263,117.7457,354.399,-0.3536419,1.246451,0.1714864,298.9908,294.5978,82.47549
0.1697004,1.264283,-0.1559718,330.153,117.3106,354.1833,-0.3536419,1.246451,0.1714864,298.9908,294.5978,82.47549
0.1741685,1.23842,-0.1452217,334.5401,116.0102,354.3439,-0.3542428,1.2462,0.171822,299.035,294.6075,82.39893
0.1792548,1.198169,-0.1276551,341.8485,113.2494,355.0444,-0.3542428,1.2462,0.171822,299.035,294.6075,82.39893
0.1801082,1.157483,-0.1083438,349.3668,110.0646,354.7755,-0.3889887,1.232509,0.1900733,292.3379,297.2081,76.9441
0.1783748,1.130641,-0.09488857,354.3103,107.6672,353.7402,-0.3894784,1.232558,0.1896595,292.3084,297.1103,76.9968
0.1719962,1.092688,-0.07387292,0.8689615,103.6423,350.4815,-0.4039637,1.228885,0.1960129,289.7844,298.8203,73.8501
0.1618918,1.058841,-0.05349666,5.453156,99.55951,346.0669,-0.4231094,1.226023,0.2035438,286.2773,302.0114,68.73871
0.1482542,1.030286,-0.03533822,7.481818,96.33136,342.208,-0.4354409,1.225133,0.2072719,283.8853,304.9576,64.61649
0.1324738,1.006433,-0.01993668,7.837653,94.76366,340.8572,-0.4348093,1.22569,0.2068073,283.8627,305.0375,64.55034
0.120497,0.9913442,-0.01136875,7.976318,94.71355,341.287,-0.4529632,1.225802,0.2117677,279.8233,313.5526,54.74509
0.1143681,0.983664,-0.007577062,8.189391,94.93909,341.572,-0.452397,1.226002,0.211807,279.7555,313.76,54.70309
0.09456837,0.9602251,0.002614975,9.462956,96.23681,342.9754,-0.4707664,1.228297,0.2162156,275.3777,346.3588,22.02374
0.08749402,0.951665,0.005190253,10.28709,96.93025,342.9117,-0.4742357,1.229151,0.2170963,274.9177,2.953512,5.826325
0.0552901,0.9166213,0.01544428,14.42328,99.87098,342.4205,-0.4827548,1.231415,0.2185349,276.0321,46.03397,323.3946
0.04623139,0.9077021,0.01781642,15.66882,100.6898,342.3394,-0.4825295,1.231383,0.2186863,276.0454,45.83763,323.5511
0.0179019,0.8813077,0.0253408,19.586,102.9253,342.03,-0.4907464,1.233181,0.2204038,279.2166,68.22608,301.7713
-0.01304233,0.8567389,0.03367305,23.08753,104.5535,342.7225,-0.4990038,1.235301,0.2224145,282.1166,76.41558,293.5518
-0.05453789,0.828856,0.04918718,26.64592,104.6732,345.4517,-0.5058495,1.23701,0.2243481,284.2904,79.93935,289.627
-0.06547821,0.8225863,0.05383968,27.41883,104.3276,346.3965,-0.5061961,1.237472,0.2246926,283.9839,79.23004,290.0726
-0.1223218,0.7928641,0.08100653,31.5121,100.7265,351.7312,-0.514213,1.239983,0.2271446,285.7931,81.01759,287.0567
-0.1616077,0.7770875,0.09979236,34.08564,97.28499,353.124,-0.5198182,1.24263,0.2293049,286.7148,81.42612,285.3631
-0.2047862,0.7632689,0.1168293,37.16634,93.62901,350.9839,-0.519926,1.242592,0.2290441,286.6702,81.477,285.2848
-0.2508371,0.7513498,0.1324544,41.57016,90.22792,345.7755,-0.5249809,1.244916,0.2310261,287.2988,81.93515,283.3654
-0.300263,0.7401879,0.1448327,47.8269,87.79898,339.3999,-0.5273305,1.246318,0.2323951,287.3727,82.26469,282.2186
-0.3502002,0.7330666,0.1559113,54.22408,85.68273,334.5784,-0.527419,1.246336,0.2323967,287.3234,82.24686,282.2975
-0.3975737,0.7301375,0.1656545,59.25439,83.26015,331.7974,-0.5272185,1.246472,0.2333502,286.954,82.4204,281.8525
-0.4422003,0.7315004,0.1743711,63.1261,79.76805,329.7591,-0.5253857,1.245763,0.2339392,286.2078,82.32742,282.0015
-0.4969546,0.7379022,0.1835885,67.36237,73.99683,325.9929,-0.5217458,1.244341,0.2340662,285.0764,82.02637,282.5262
-0.5101923,0.7399682,0.1851357,68.49071,72.52745,324.591,-0.5215031,1.244318,0.2342045,285.0812,82.02933,282.537
-0.5596472,0.7492576,0.190039,72.91223,67.10101,318.8367,-0.5215031,1.244318,0.2342045,285.0812,82.02933,282.537
-0.5934802,0.7563087,0.191943,76.23482,63.04,315.0832,-0.5215031,1.244318,0.2342045,285.0812,82.02933,282.537
-0.6038481,0.7585633,0.1926537,77.31169,61.04087,313.4667,-0.5215031,1.244318,0.2342045,285.0812,82.02933,282.537
-0.6239666,0.7627541,0.194016,79.54888,55.14133,308.4476,-0.4992577,1.239027,0.2335997,277.9697,75.90743,289.998
-0.6423749,0.7665581,0.195452,81.50969,45.87901,300.2175,-0.4989654,1.239105,0.2333061,277.8864,75.64528,290.2404
-0.6730686,0.7725052,0.1986332,83.51529,17.8392,274.4263,-0.4820565,1.237756,0.2331512,272.8256,41.86966,324.5313
-0.6847979,0.7736248,0.2009046,83.40633,7.742088,265.384,-0.4822212,1.237767,0.2332929,272.7704,40.17781,326.252
-0.6976148,0.7740902,0.2045625,82.72781,0.9455789,259.4037,-0.4709836,1.237995,0.2332647,273.2738,314.3715,52.3091
-0.7038478,0.7730836,0.2070744,82.25787,359.2857,257.9413,-0.4708503,1.238076,0.2332201,273.3059,314.2704,52.39479
-0.7082721,0.7711236,0.2097614,81.82404,359.3817,258.1904,-0.4572669,1.239704,0.2338195,278.4009,288.6149,78.19873
-0.7130224,0.7643287,0.2150942,81.15358,1.494762,259.7309,-0.4483768,1.24118,0.2343886,281.9189,284.4348,82.4703
-0.7106189,0.7519238,0.2208128,79.828,4.43323,260.0953,-0.448258,1.241422,0.2343897,281.9846,284.454,82.46696
-0.7037052,0.7407744,0.2242004,78.99608,7.271714,260.783,-0.4332939,1.245748,0.2361636,288.2825,281.5485,85.72153
-0.6971945,0.7334273,0.225046,78.75095,8.719201,261.5967,-0.4169248,1.252374,0.2379298,295.1826,280.1368,87.55708
-0.6776284,0.716812,0.2254506,78.53588,13.4106,266.2764,-0.4170796,1.252825,0.2379344,295.2151,280.106,87.5518
-0.6645774,0.7080302,0.224728,78.53496,16.68094,269.8243,-0.4170796,1.252825,0.2379344,295.2151,280.106,87.5518
-0.6317822,0.6910282,0.2223351,78.43348,27.51241,282.0293,-0.3985076,1.265084,0.2404423,304.0387,279.1579,88.76023
-0.6004447,0.678641,0.2195898,77.7677,38.24207,294.0862,-0.3868784,1.275294,0.2425356,310.4038,278.8386,89.08759
-0.5643941,0.6677157,0.2164853,76.47485,48.6002,305.791,-0.3869466,1.275344,0.2427268,310.4172,278.8481,89.11183
-0.5380157,0.6615707,0.2147048,75.26924,54.15887,311.9751,-0.3772546,1.286439,0.2451309,316.4144,278.7924,89.27448
-0.5100895,0.6563993,0.2126529,73.81011,59.12413,317.1548,-0.3772546,1.286439,0.2451309,316.4144,278.7924,89.27448
-0.4662467,0.6515218,0.2105407,71.40816,64.17098,320.9318,-0.367613,1.299982,0.2487466,323.6304,278.9547,89.48014
-0.4186183,0.6498134,0.2086133,68.58016,68.62959,323.381,-0.3598777,1.312068,0.2523115,329.7373,279.2679,89.60603
-0.3844697,0.6508133,0.206756,66.24952,71.47815,324.8458,-0.3543446,1.322857,0.2554393,334.5287,279.6086,89.86304
-0.3319738,0.6570103,0.2041745,62.10713,75.22742,327.1041,-0.3500499,1.332036,0.2578604,338.7263,279.9014,90.20746
-0.2778455,0.6686572,0.2006961,56.80421,78.35144,329.5067,-0.3505386,1.332053,0.2578795,338.707,279.8835,90.23128
-0.222901,0.6873859,0.1971055,51.07797,80.5732,330.9872,-0.3452065,1.345316,0.2609453,344.2425,280.1818,90.81961
-0.1711524,0.7111967,0.1929626,45.93043,82.91408,333.4708,-0.341332,1.356793,0.2634803,349.2051,280.3247,91.33141
-0.1205719,0.7402329,0.1883217,40.82515,84.71752,336.2865,-0.3416613,1.356702,0.2634947,349.2275,280.3251,91.32506
-0.07179487,0.7759076,0.1834513,35.90562,85.70336,338.7478,-0.3381897,1.369839,0.2665992,354.9861,280.4432,92.02112
-0.04183507,0.8011507,0.1811057,32.95953,86.08731,340.2505,-0.3364798,1.379752,0.2697067,359.2845,280.6986,92.6058
-0.001252055,0.8414083,0.1764494,28.93012,86.73365,343.3703,-0.3365579,1.379645,0.2698317,359.2714,280.7151,92.602
0.03578198,0.8862106,0.1720529,24.0372,86.69619,344.5885,-0.3338628,1.391496,0.2721262,4.72786,281.0216,93.23044
0.06894624,0.9334413,0.1676626,19.09279,87.09447,346.8727,-0.33193,1.400124,0.2747743,9.118322,281.3571,93.73825
0.07910287,0.9499995,0.1660352,17.47055,87.27921,347.6107,-0.3319558,1.400107,0.2747717,9.104859,281.3572,93.72975
0.1142236,1.015667,0.1594443,11.62639,88.45712,349.8802,-0.3285233,1.415816,0.2793993,17.54094,282.1288,94.3521
0.1294653,1.04968,0.1558006,8.651676,89.38989,350.2331,-0.3285873,1.41575,0.2794138,17.50219,282.142,94.33327
0.1487113,1.101365,0.1507492,3.686188,91.05374,349.4856,-0.3265712,1.422152,0.281445,21.68145,282.6994,94.59157
0.164126,1.155648,0.145426,358.2149,92.81763,347.6364,-0.3265712,1.422152,0.281445,21.68145,282.6994,94.59157
0.1716801,1.191759,0.1421903,354.5502,93.8905,346.4084,-0.3245869,1.428467,0.2838875,26.59705,283.4476,94.84051
0.1810914,1.264585,0.1359251,347.5116,95.76941,345.249,-0.3231603,1.431367,0.2847248,29.45077,283.9653,94.93722
0.1835535,1.317193,0.13192,342.6805,96.88809,345.5038,-0.3231603,1.431367,0.2847248,29.45077,283.9653,94.93722
0.1829815,1.352121,0.1296908,339.3419,97.58031,346.3916,-0.3208934,1.435306,0.2861992,33.76961,284.824,95.22836
0.1783633,1.402686,0.1268333,334.4472,99.04711,348.2465,-0.320135,1.437546,0.2871518,35.78746,285.2846,95.40567
0.1702889,1.450975,0.1249427,329.5924,100.7735,349.8041,-0.3203044,1.43757,0.2871171,35.75681,285.2988,95.38208
0.1594917,1.497996,0.1238773,324.4533,102.4376,349.9005,-0.3189468,1.440585,0.2884449,39.20966,286.0565,95.56618
0.1459523,1.543052,0.1241062,319.0731,103.9381,349.0389,-0.3174763,1.442827,0.2887106,41.60393,286.5786,95.66812
0.1303163,1.585541,0.1251812,313.6407,105.5041,346.8823,-0.3175291,1.44281,0.2886736,41.55552,286.548,95.6599
0.1122739,1.624906,0.1266828,308.4798,107.3074,343.7789,-0.3160869,1.445359,0.2890435,44.34484,287.0598,95.90816
0.09951532,1.64918,0.1280686,305.2971,108.4338,341.5624,-0.3153548,1.447049,0.2889534,45.71048,287.2656,96.00816
0.07889068,1.683113,0.1306015,300.7149,109.8179,338.9085,-0.3147048,1.448989,0.2889893,47.13614,287.4354,96.21994
0.06426561,1.70386,0.1326855,297.9273,110.3934,337.9291,-0.3147496,1.448935,0.2890105,47.12226,287.443,96.22277
0.03290391,1.741887,0.1377198,292.4653,110.7848,338.2366,-0.3147496,1.448935,0.2890105,47.12226,287.443,96.22277
0.007833123,1.76688,0.1422875,288.068,110.5315,340.7626,-0.3144566,1.453191,0.2883892,49.0876,287.4657,96.88244
-0.01797962,1.789051,0.1473324,283.382,110.5943,344.2621,-0.314707,1.454529,0.2887084,49.48177,287.5112,97.10973
-0.03480983,1.8021,0.1509516,280.2284,110.5935,346.7855,-0.314707,1.454529,0.2887084,49.48177,287.5112,97.10973
-0.05851376,1.819252,0.1562891,275.7875,110.1304,350.4803,-0.3147361,1.45617,0.2892659,49.83735,287.5723,97.45054
-0.08046675,1.833629,0.1613932,271.5924,107.4419,355.591,-0.314754,1.456168,0.2892816,49.81665,287.5757,97.45017
-0.09397483,1.842285,0.164577,270.944,282.7897,181.2984,-0.314754,1.456168,0.2892816,49.81665,287.5757,97.45017
-0.1120641,1.852877,0.1682023,274.2129,280.1737,183.4478,-0.314754,1.456168,0.2892816,49.81665,287.5757,97.45017
-0.1226362,1.859118,0.169986,275.9505,277.8633,185.1256,-0.3156952,1.457426,0.2915442,49.25996,287.6537,98.05763
-0.13653,1.867868,0.1722903,277.9749,274.6648,187.1024,-0.3157886,1.4573,0.2916242,49.15851,287.6822,98.03695
-0.1519132,1.877563,0.1744128,280.3287,272.8324,186.7738,-0.3164443,1.456644,0.2925088,48.58997,287.6497,98.18693
-0.1651354,1.886362,0.1772046,282.5314,274.4013,184.3103,-0.3172206,1.455528,0.2931181,48.00755,287.6034,98.25542
-0.1703988,1.89003,0.1786152,283.497,276.0974,182.7081,-0.3173692,1.455402,0.2932835,47.92832,287.585,98.25197
-0.1763105,1.894926,0.1810133,284.2697,279.0747,180.659,-0.3173692,1.455402,0.2932835,47.92832,287.585,98.25197
-0.1789798,1.898131,0.1824062,284.4207,281.1389,179.3584,-0.3189844,1.45126,0.2946573,46.36831,287.3674,98.20071
-0.1814808,1.90243,0.1841304,284.3996,283.6544,177.7586,-0.3197292,1.447545,0.2948756,45.45798,287.2237,98.06464
-0.1825539,1.904797,0.1848428,284.346,284.8093,176.9106,-0.3206832,1.443454,0.295449,44.44979,287.0505,97.77879
-0.1834875,1.906716,0.1852759,284.3416,285.49,176.2706,-0.320704,1.443399,0.2954457,44.43433,287.0531,97.75875
-0.1846175,1.908858,0.1856493,284.6182,285.4583,176.0739,-0.3220472,1.438182,0.2958142,43.08221,286.9065,97.27969
-0.1855631,1.910455,0.1855844,285.2387,284.4894,176.5957,-0.3220197,1.438141,0.2958815,43.07344,286.9006,97.27402
-0.1865026,1.911511,0.1849637,285.9614,283.1082,177.2026,-0.3235966,1.431995,0.2960296,41.64123,286.8014,96.71319
-0.1865085,1.911911,0.1841297,286.5101,281.5566,177.8735,-0.3237728,1.431768,0.295978,41.56482,286.8067,96.68224
-0.1857252,1.912056,0.1828772,286.7175,279.6645,178.9165,-0.3237728,1.431768,0.295978,41.56482,286.8067,96.68224
-0.185151,1.91203,0.1817374,286.6294,278.278,179.8246,-0.3277892,1.418476,0.2958053,38.53886,286.6815,95.52381
-0.1825688,1.911496,0.1795846,286.2691,274.5695,182.7555,-0.3277892,1.418476,0.2958053,38.53886,286.6815,95.52381
-0.1804401,1.910946,0.1774871,286.1772,270.4673,186.2941,-0.3346534,1.400865,0.2945421,34.63137,286.6644,94.11562
-0.1792403,1.910301,0.1757488,286.3398,267.1117,189.1478,-0.3345499,1.401104,0.2941273,34.61942,286.6553,94.10283
-0.1773808,1.90893,0.1730379,286.8572,261.1737,194.4696,-0.3375281,1.39333,0.2933117,32.89051,286.6926,93.52367
-0.1752565,1.907568,0.1704361,287.6971,256.2841,198.93,-0.3376484,1.393301,0.2932253,32.86407,286.6892,93.4677
-0.1729575,1.905549,0.1680061,288.4952,252.6351,202.2359,-0.3376484,1.393301,0.2932253,32.86407,286.6892,93.4677
-0.1688874,1.902313,0.1652672,289.3552,248.6274,205.7774,-0.3491365,1.369978,0.2907627,27.16474,286.6507,91.56669
-0.1668841,1.900599,0.1644531,289.6677,247.0309,207.1129,-0.358507,1.353473,0.2884642,22.91701,286.3873,90.03112
-0.1630042,1.897358,0.1630917,289.8751,245.3805,208.4999,-0.3643504,1.343574,0.2870201,20.35868,286.2183,89.0797
-0.1588936,1.893736,0.1627198,289.8127,245.414,208.7439,-0.3644744,1.343542,0.286985,20.32507,286.1961,89.04897
-0.1542035,1.89006,0.1628518,289.3715,246.889,207.884,-0.3721211,1.331546,0.2852983,16.77289,285.9243,87.63928
-0.1506329,1.887048,0.163317,288.8268,248.6034,206.9176,-0.3720787,1.331471,0.285358,16.82158,285.9414,87.65604
-0.1442775,1.882113,0.1640892,287.648,252.4956,204.7536,-0.3720787,1.331471,0.285358,16.82158,285.9414,87.65604
-0.1370075,1.876393,0.1656317,285.9984,259.0408,200.496,-0.3916241,1.305285,0.2803268,8.031228,285.2164,83.8558
-0.1343025,1.874162,0.1663241,285.3853,261.8397,198.4983,-0.4035126,1.291998,0.2769163,2.691236,284.6795,81.45036
-0.125447,1.866673,0.1676481,283.4523,269.9831,192.7751,-0.4040895,1.292236,0.2771562,2.626532,284.6243,81.50749
-0.1117963,1.853945,0.1681564,281.1159,280.3146,185.4893,-0.4129972,1.282653,0.2748114,358.5382,284.1323,79.81354
-0.1043601,1.846135,0.1667843,279.9918,283.3154,183.0746,-0.4251248,1.271928,0.271939,352.7675,283.646,77.89922
-0.09271705,1.832485,0.1627259,278.5488,284.8621,181.3699,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
-0.0847398,1.821976,0.1590421,277.8018,283.3802,182.3,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
-0.07202768,1.803629,0.1515973,276.9439,274.016,190.2576,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
-0.06747532,1.796907,0.1487533,276.6699,268.3969,195.4154,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
-0.05260587,1.775791,0.1396402,275.7215,239.3697,223.6935,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
-0.03487039,1.752141,0.1287707,277.1027,188.6399,274.7418,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
-0.01365554,1.724289,0.1207289,280.6046,155.3113,311.1723,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
0.001643896,1.704069,0.1180425,282.7346,139.9197,329.7927,-0.4252826,1.271796,0.2715275,352.777,283.6421,77.93678
0.01800907,1.681715,0.1169658,284.7589,126.0276,347.0796,-0.4920677,1.234057,0.2467592,315.7929,281.3899,72.26369
